Country,Year,Consumption,Price,Type,Population,Total Consumption,market_value
17,2005,4.179076634106316,4.834391643744128,Espresso,143.63982305362816,600.2818282505832,2901.9974543860676
17,2005,8.807445583285055,12.797223158080119,Cappuccino,66.88887871896237,589.1201594442149,7539.102147331359
6,2005,5.349533110107589,11.578633871112501,Americano,67.62947365033064,361.7861085115925,4188.988890110308
6,2005,4.28585142852625,5.747230624768715,Mocha,133.9631148355767,574.1460070878825,3299.749515024154
6,2005,7.611571530716202,6.248674078204397,Latte,85.86065643781544,653.5345281506808,4083.724265266701
6,2005,3.9289739460621,13.010738240248985,Cappuccino,51.93053272740434,204.03371009109685,2654.629194182109
34,2005,6.115576140893734,7.666086619543887,Americano,79.95933394088499,488.9973948906308,3748.6963859628827
34,2005,8.08267820434035,10.271307220912735,Mocha,127.8797952333435,1033.6112337080526,10616.538528402041
34,2005,8.235906771772271,6.500555475984287,Cappuccino,34.877896620304604,287.2511049603399,1867.2917433324744
10,2005,7.137724587514982,8.875945521145141,Mocha,67.53279077766024,482.0304611972105,4278.476113118907
10,2005,6.350524054741328,13.510629704660625,Latte,31.807336648423373,201.99325650306804,2729.056091451484
10,2005,6.04936068524162,4.570637165966908,Espresso,124.28844577347948,751.8656374918718,3436.5050265337513
31,2005,3.1470053685459165,10.873253684128786,Americano,124.4007949813858,391.489969657801,4256.769754881151
31,2005,6.170054600425672,6.670784374062361,Mocha,95.40057758858578,588.62677263372,3926.6022770397767
31,2005,3.597184153450673,4.966177465135746,Latte,72.06709456838784,259.2386105666358,1287.4249458891281
31,2005,5.860203334081571,11.89151482082004,Cappuccino,95.23385215778997,558.0897379325122,6636.532389972041
48,2005,8.075360062104178,6.708551687479269,Americano,85.5864362913397,691.1412894849082,4636.557063860579
48,2005,8.072952764674081,14.798119602273024,Mocha,37.54744402222656,303.1187420256792,4485.587398186543
16,2005,8.800950944448896,10.165924468569248,Espresso,134.54451316157449,1184.119660179776,12037.671027135488
16,2005,8.722892043082549,11.098365219193656,Latte,106.58410736109433,929.7216620191458,10318.390557284209
16,2005,5.941991169034702,8.702743700162788,Mocha,142.91482027825802,849.1986000175906,7390.357766490146
16,2005,5.313954012168027,10.922856501303,Americano,70.84696519437242,376.4775149445639,4112.209871706627
19,2005,7.752363045536758,7.160124283278674,Espresso,137.84268113412247,1068.6065073218779,7651.355402344988
23,2005,7.240750888574146,12.762196095955552,Americano,89.44131758356885,647.6222997684686,8265.082785758905
23,2005,9.974571599169462,10.810450570518254,Latte,65.22475109157178,650.5889498008892,7033.159683547894
23,2005,4.930933373034143,14.037472592730614,Espresso,67.8784518175801,334.7041233771958,4698.399958581312
23,2005,3.209295665505812,6.7485143699130345,Cappuccino,17.188550966276743,55.163142112397686,372.2692572350706
11,2005,5.799562401716129,5.581060976201036,Mocha,25.117741334835344,145.67190826154214,813.0038025272302
11,2005,7.854176200695899,14.253504990382812,Latte,23.294047558292508,182.95555395021944,2607.7579012477045
11,2005,6.157390585134535,8.843048889325356,Espresso,66.46795857391837,409.26918233615726,3619.187388292852
24,2005,6.497928149947466,8.756914354308044,Americano,113.38893811121653,736.793172845525,6452.034711447145
19,2005,7.055793006040398,13.757517524384411,Latte,75.42104690175503,532.155295237648,7321.135799925903
24,2005,7.015330234511165,9.363609035385766,Mocha,7.171388095952792,50.30965573295107,471.079946988208
24,2005,5.237802491559485,6.642626008856003,Espresso,99.38542922080038,520.5612487974171,3457.893690464283
24,2005,2.2255225239722902,9.721129068921728,Cappuccino,115.2956400874358,256.5930439303909,2494.374098234833
36,2005,6.706252956529312,9.882333997573328,Mocha,64.41110081750553,431.957135290704,4268.744683577706
36,2005,4.163400540642484,11.327263877433708,Latte,62.85896974410743,261.7070686168464,2964.4250248126696
36,2005,3.947632095774126,5.051329108923837,Espresso,69.11840439423743,272.8540315953871,1378.275512285003
36,2005,9.90802455942565,9.478002638215198,Cappuccino,101.79896387073832,1008.6266341553597,9559.765899498614
40,2005,7.293051655405261,6.041668267526707,Americano,29.649167148122697,216.2329075510035,1306.407495945934
40,2005,3.8082778944289517,9.952163509260174,Mocha,41.519378475043766,158.1173312369384,1573.6095341178625
40,2005,9.692631768311326,11.347698706362037,Latte,108.33790218961444,1050.079392475262,11915.984563568965
24,2005,7.27452668219507,7.702109424111207,Latte,20.22311870757608,147.1136166354605,1133.0851731030634
19,2005,8.230727201145154,12.020231948812123,Mocha,51.440898219092006,423.39600022321986,5089.318128882413
21,2005,5.393950063696368,8.40043859583429,Cappuccino,66.11635066698646,356.6282938915631,2995.8340843732203
21,2005,6.978723920976777,10.976391958381216,Latte,83.61059233012568,583.4952407412856,6404.6724682263575
39,2005,2.131548116421182,9.10272668364419,Americano,35.756522508491855,76.21674820274741,693.7802276057394
39,2005,8.357297234351694,7.221807481242775,Mocha,123.665999919845,1033.5135191134575,7463.835664299115
39,2005,9.917783123730452,6.6582909141203945,Latte,130.96784015687004,1298.9106348592331,8648.524878337585
39,2005,2.375632313859212,12.524080261181522,Espresso,6.663390722113838,15.829766319323301,198.25326389895304
39,2005,6.615497795574348,8.363819267835058,Cappuccino,51.57457073821965,341.19145902638536,2853.663699025638
29,2005,9.292392386441383,14.07980438954463,Americano,54.52402936845616,506.65867538154845,7133.655041637994
29,2005,6.918449955614766,8.571221302524965,Latte,33.3561406887323,230.7727900674399,1978.0046542691625
15,2005,3.106947442008041,8.059627634518444,Americano,46.51299928935579,144.5134441621858,1164.7245481289908
15,2005,5.4602287851846825,8.089715239633893,Mocha,49.52666093147244,270.42689965210747,2187.6766113225995
15,2005,4.292775619787992,10.07293086610695,Latte,52.49101811715498,225.3321628311727,2269.7552981087565
15,2005,7.191132817335963,11.056223657739434,Espresso,45.80070560818736,329.3589571561794,3641.466293998539
43,2005,5.899104678274849,12.898449083985971,Americano,50.51340660001881,297.98387318977063,3843.5298161871888
43,2005,4.0967511774396295,14.112938720702576,Latte,34.01989047205011,139.3710263477385,1966.9347542870578
43,2005,4.668735224121115,11.351621840305755,Espresso,42.836730164141244,199.9933510034977,2270.24889116724
43,2005,6.586784751746466,14.779247756175382,Cappuccino,66.02038147906038,434.86204203075965,6426.933858928949
8,2005,5.133704240635643,8.68308693785242,Americano,57.289792464771764,294.1088505215347,2553.7727182703275
8,2005,5.395636944712547,6.7780518991603875,Mocha,62.98106872629691,339.8229812370876,2303.3378033523863
8,2005,6.944724985319923,7.330018933691396,Latte,80.00427074084887,555.6076579462729,4072.6146524501128
8,2005,5.927886159720814,4.94590479216563,Espresso,103.99869934758826,616.4924504915346,3049.112965220013
8,2005,7.027671510917905,10.411839622086157,Cappuccino,115.55592989430754,812.0891164358518,8455.34163917174
21,2005,3.411656525436701,11.303728459693444,Americano,33.39771055282828,113.94151714220277,1287.963970060966
40,2005,6.413436510021116,5.153645771839011,Espresso,142.80848575743664,915.8931564975748,4720.188893440011
46,2005,7.916879988826613,5.082332508389388,Espresso,14.725084280538374,116.57672507437958,592.4816795670916
40,2005,4.482452817669263,9.1849041358152,Cappuccino,65.20196614725883,292.2647368743563,2684.423590470216
3,2005,2.2141646856250228,13.537165863192095,Latte,7.041424275623308,15.590872967587886,211.05623331419517
25,2005,6.040095623974616,10.989234793537966,Mocha,91.83199888587241,554.6740546113997,6095.4434200083715
25,2005,8.330732192157091,13.719641190193949,Latte,100.48984069463576,837.1539508595398,11485.451826746143
25,2005,2.874544912729664,6.398521095459582,Espresso,18.39188671473118,52.8683043913308,338.2789609291086
25,2005,6.842707742133946,10.125509661969827,Cappuccino,62.94561022302746,430.7184144064557,4361.243466660891
49,2005,8.17096623097779,6.507935982337985,Mocha,16.41584841833367,134.13334307905458,872.931209855465
49,2005,5.555000240207505,8.10196748540368,Latte,57.87528368151442,321.4972147528901,2604.7599805757595
49,2005,2.719884450796965,11.64150659178835,Espresso,123.1672382242878,335.000656093846,3899.9123461699296
49,2005,5.9155614498499824,4.188260444593803,Cappuccino,35.2818309153388,208.71183884290355,874.1395389441694
27,2005,5.667770944008817,9.803409351933738,Americano,79.59284117716851,451.1139925750642,4422.455133598551
12,2005,7.739696132660898,9.746299226798701,Cappuccino,72.12480306806454,558.2240593748279,5440.6187182653175
27,2005,4.869094942996603,8.62737522334345,Espresso,96.90042477767092,471.8173682591802,4070.5454728623636
42,2005,5.297988760683405,6.933929077305245,Americano,39.324845147456834,208.34258760684165,1444.6327262480947
42,2005,2.9268163064109407,9.301638755821012,Mocha,22.930525753278346,67.11343668927108,624.2649437452636
42,2005,3.3803137938198926,5.470580289904659,Latte,91.4032469306436,308.97165639958035,1690.254253638739
42,2005,4.204546639746333,10.815336351705566,Cappuccino,76.23435926349737,320.53091907455257,3466.6497009126037
28,2005,4.787312816323466,8.802761788928164,Americano,86.04886605216412,411.94283928162645,3626.234684850877
28,2005,6.798729769144914,5.504039085071693,Mocha,23.889436824267403,162.41782530525353,893.9540585924618
28,2005,7.044135881711984,10.466296060979271,Latte,13.31750175044746,93.81029193508911,981.8462889595388
28,2005,6.553232595995599,9.24886615120318,Espresso,84.16753223072507,551.5694157388978,5101.391699266405
28,2005,7.965929092411222,14.164630468960077,Cappuccino,18.09840014700524,144.17057225712858,2042.1228805207338
27,2005,9.279256943940293,11.861172112800006,Cappuccino,128.67964159610926,1194.0514578244452,14162.849852795502
12,2005,5.5744647751320535,11.524188229492816,Latte,91.12330875212278,507.9636748321908,5853.86900251105
12,2005,5.103759699518756,9.923442190374555,Mocha,32.47475718839077,165.74335698976583,1644.7446215265536
12,2005,3.8472157712247115,8.07600677255058,Americano,82.19374193559804,316.21706027060674,2553.7711203414547
3,2005,4.465048551117009,7.022552165154343,Espresso,93.52386623922983,417.58860344633416,2932.537751275832
3,2005,2.39424161158196,12.362945539563585,Cappuccino,31.37088691586797,75.10948284620315,928.5744459323947
22,2005,5.769151500663664,7.409070180270643,Mocha,56.5079003149242,326.0026379011977,2415.3764231633318
22,2005,8.067913020108834,10.389400988106836,Latte,21.071827853165974,170.00567429404975,1766.2571204943695
22,2005,6.445078057639758,11.840918328273403,Espresso,119.38525705651696,769.4473006606396,9110.962645033063
22,2005,2.285038363121114,11.641393193269586,Cappuccino,132.6283701567448,303.0609138463894,3528.051259597418
2,2005,9.631247995418285,8.206785934785614,Americano,41.9585327733388,404.1130346639118,3316.4691689433225
2,2005,4.781479771396089,13.685469485035682,Mocha,91.56627829217501,437.82230739605967,5991.803827736688
2,2005,5.696181655091989,8.111443153524174,Latte,69.48770921444272,395.81461448167516,3210.6277447021944
2,2005,3.6703694974466665,9.066616316413212,Cappuccino,81.73408290138505,299.9942847830208,2719.933077244448
44,2005,7.620803788715099,12.157647944765603,Mocha,49.62621594955051,378.1916545279282,4597.92099139897
44,2005,7.067722654157285,9.85282399418941,Latte,39.928649300190884,282.2046192088605,2780.5124434121467
44,2005,8.295891224300725,9.194928277497642,Espresso,47.579235697796356,394.71216388428456,3629.3500371718915
30,2005,5.543566218754488,7.050897075701342,Americano,62.23319602112209,344.9938431478186,2432.5160797859216
30,2005,5.530967849121517,7.83563710281273,Mocha,74.60162550963169,412.61919218597643,3233.1342516250534
30,2005,5.234232162933595,11.103820000143207,Latte,97.78104133212916,511.8086714657697,5683.031362468338
30,2005,3.4440569587551773,9.289678194115696,Espresso,13.231114343854763,45.56871142803844,423.3186648869994
30,2005,6.1838984655336775,8.05867230489091,Cappuccino,31.61836976015241,195.52478824248294,1575.670195929357
38,2005,7.188345091104001,9.389174652324705,Espresso,53.279369257722514,382.9904924608671,3595.9646238949285
33,2005,6.369549493155705,12.164883966885602,Latte,46.68463672344674,297.36010417998835,3617.351163730573
33,2005,6.646922182252567,12.05170209722342,Espresso,53.04760742126297,352.6033184838187,4249.470152859375
3,2005,3.610423007739974,5.785608819577031,Americano,49.88082834249794,180.09089029288276,1041.935443203982
46,2005,7.980624955807801,7.88677735998855,Cappuccino,4.469530025243633,35.6696428601916,281.31853174863636
13,2005,6.4693973329757695,9.021373359173198,Espresso,74.52658059803349,482.1420617567216,4349.583551268927
29,2006,7.7060242500101666,5.996748967993537,Espresso,138.7201184289891,1068.9805965780722,6410.408289334671
38,2006,4.223700417609187,12.062159762902155,Cappuccino,91.1700386258813,385.0749302175806,4644.835328972856
38,2006,3.947565072229958,4.307007848350322,Espresso,50.0607935002496,197.61823990970183,851.1433102682627
38,2006,7.759688095395565,7.516234328011004,Latte,29.247845055146666,226.95415509039563,1705.840611375165
38,2006,2.661823363247964,9.54859642192626,Americano,102.52690165966212,272.9085021991151,2605.893147611725
30,2006,6.874379514331315,9.355334326138207,Cappuccino,118.19114979862788,812.4908189509512,7601.123248203977
30,2006,7.930010251580272,8.986480681635012,Espresso,62.74803443507469,497.59255633665424,4471.605894844725
30,2006,7.036979340390827,13.61681348630837,Mocha,54.211588635626285,381.4858292386683,5194.6213844126305
44,2006,5.091225031354362,12.107653289984764,Cappuccino,84.70161183187219,431.2349663544885,5221.243459138392
44,2006,2.525523434725174,12.586869996800722,Espresso,60.16549492844872,151.94936740363585,1912.5669336056737
44,2006,6.649183319786084,13.1654992909897,Latte,22.601713868586764,150.2829388535849,1978.5499249247205
33,2006,5.582322768565358,10.515922924874012,Americano,71.58470304368016,399.60891768172564,4202.256578433351
44,2006,8.96936265568778,13.03659368587901,Mocha,76.86321519306996,689.4140519488153,8987.610876592189
2,2006,4.7311927028274505,13.40953725919206,Cappuccino,61.00155690510432,288.61012089054304,3870.128169461662
2,2006,8.56985276602406,13.938042538439351,Espresso,112.33138644952126,962.6634428757474,13417.644017002645
2,2006,4.882784245707336,8.129960041623217,Latte,106.58318396250348,520.4226915094388,4231.015686725745
2,2006,8.307786380336506,9.94965525241891,Mocha,41.789438259733544,347.1777260161276,3454.2986851792175
2,2006,6.902360424858252,9.319890382403804,Americano,98.02716065420958,676.6187942608382,6306.012993185244
22,2006,4.361684389784433,13.627716441849513,Cappuccino,114.30326076635484,498.5547481860693,6794.16273901744
22,2006,5.859789032173697,11.941121457413951,Espresso,103.89081691012781,608.7782694735325,7269.495256417733
22,2006,4.380443018206774,9.364086182333688,Latte,39.829048970232705,174.46887948347157,1633.7416236184176
22,2006,5.664665373878239,7.045182899831843,Mocha,88.71472119544923,502.5392093091231,3540.4806439196495
22,2006,4.518123538117303,6.045678260136565,Americano,68.6844143158698,310.3246690223324,1876.12310509239
44,2006,3.632952456138801,8.308469845793232,Americano,109.56024288560327,398.027153486416,3306.9966025488015
33,2006,7.569409943280511,8.09497051383721,Mocha,113.57062705215212,859.6626336731629,6958.943671431892
33,2006,4.769304440007103,7.757021712390705,Latte,32.16642249548989,153.4114616268843,1190.016038769335
33,2006,4.806802766147895,4.967388672859686,Espresso,3.1692910255497484,15.234156868340229,75.67397826836083
28,2006,8.583602560177729,13.092241228934194,Americano,55.11400266683728,473.07669439270666,6193.634202776097
42,2006,4.821053287085042,12.227346467789225,Cappuccino,35.688280079272374,172.0550999865877,2103.777319086125
42,2006,4.45968493453064,10.18051526599727,Espresso,100.85861568768524,449.7976488999855,4579.1718312359835
42,2006,7.538996088799313,9.263105088620403,Latte,112.56391670774974,848.618927799657,7860.846308400592
42,2006,7.967247507179607,12.630657238091331,Mocha,57.48996906523617,458.0368127228356,5785.305983929967
27,2006,2.8841443705652017,7.505080051295559,Cappuccino,63.58999194766592,183.40271730014717,1376.4520749627334
27,2006,5.447946736545356,5.588130477812211,Latte,112.96510585271548,615.427879773802,3439.091291859332
27,2006,4.484236554736046,8.176449286959517,Mocha,61.56798869737667,276.08542551835217,2257.3984806194453
27,2006,4.396781119599578,8.7211675003159,Americano,76.69734883740955,337.22145529166494,2940.9647962988997
49,2006,6.383687370751328,11.03986509384717,Espresso,91.87451519579653,586.4981823493073,6474.860810922931
49,2006,5.378112432832403,8.703191557936085,Latte,81.77341969058573,439.7866451131611,3827.5474170418966
49,2006,2.4206948817150167,9.125712089819784,Mocha,76.27969457886108,184.64986624583372,1685.0615167832107
49,2006,5.146122370181356,9.039659609881436,Americano,101.39708759504107,521.8018207440794,4716.910843342847
25,2006,6.604331013986737,6.889641129949468,Cappuccino,113.80229023168127,751.5879948398125,5178.171562024621
25,2006,6.52665188117098,11.005529090383293,Espresso,69.24550740268783,451.9413211523916,4973.853357088903
25,2006,5.030374196235432,7.339285892823485,Latte,50.51755086692304,254.1221843379805,1865.0753625652296
25,2006,7.421892796646266,11.804464146528408,Mocha,88.2171930616313,654.7385497244743,7728.837735572565
25,2006,2.681337333684451,7.998819823785349,Americano,92.77784566641748,248.76870132417932,1989.8560196891822
12,2006,3.436350966353335,9.117668191193069,Cappuccino,107.0458606215007,367.84714659081834,3353.908227692238
12,2006,6.118211376003629,14.47243917000425,Espresso,149.67942941428225,915.7703877961939,13253.431231071618
12,2006,6.123632178133031,9.418816968986029,Latte,87.21781526672271,534.0898200737655,5030.494260273477
12,2006,7.91835994126287,10.306583682857593,Americano,32.53923957685139,257.6574111844954,2655.5676698814495
33,2006,2.7939236703673913,13.339268492281192,Cappuccino,97.19207421948775,271.54723673393113,3622.2414991309497
3,2006,6.944406466682978,8.571431708190662,Cappuccino,112.66514439203986,782.3925572858532,6706.22437377234
3,2006,9.283252947446808,9.559323911060197,Espresso,63.29102536830164,587.5465977972169,5616.548241185004
3,2006,7.032905147843443,11.495842920102866,Latte,91.52612448393164,643.6945520452026,7399.811458837628
3,2006,6.3907351334873,9.794208835415105,Mocha,77.61411893670852,496.0112767434851,4858.038029146569
21,2006,4.68044235371538,12.74672025920308,Espresso,41.903965530204914,196.12909505620044,2500.002709372037
21,2006,7.284154058776968,8.33159278983786,Mocha,35.682226092806275,259.91483202011227,2165.5045404306857
21,2006,5.577657131701715,8.901452597485495,Americano,73.56074825802678,410.2966321346975,3652.2360218549543
8,2006,7.4581296087147635,7.351061498450656,Cappuccino,54.42495492925225,405.9083678108227,2983.857374513087
8,2006,7.290785650495358,14.441759015982775,Espresso,73.81235011032055,538.1500230136645,7771.832946808927
8,2006,5.839405512035152,8.52955019618593,Latte,40.439835542832185,236.14459857460932,2014.2072071003067
8,2006,5.718465188314991,9.957688477974271,Mocha,92.56306142088664,529.3186444592026,5270.790167108362
8,2006,4.632825704614575,10.643454515632534,Americano,97.96490285595122,453.8543201011206,4830.577812719606
43,2006,2.261874724833749,4.218631554479563,Cappuccino,44.66202820562143,101.01991275810713,426.16579159212324
43,2006,8.326214468580632,10.887941969617138,Espresso,102.3121962529234,851.873288753352,9275.1469334134
43,2006,4.527009360475393,11.209516007997218,Latte,81.62692432605353,369.5258504908609,4142.205936446092
43,2006,3.181788227177053,12.503778938252063,Mocha,86.21518005963208,274.31844491768715,3430.017193935835
39,2006,9.136204552239787,5.349149521774387,Americano,147.3931740049937,1346.6141873134945,7203.240636082584
39,2006,8.533429914207387,13.17167164428506,Mocha,52.17984087578207,445.2730150479801,5864.989946272794
39,2006,7.904737245126896,8.424403235142616,Latte,84.06280346592504,664.49437348688,5597.968549736938
39,2006,5.066148530609377,12.272127327180868,Cappuccino,122.08358362627229,618.4935677997663,7590.231815081106
29,2006,3.6364990956974292,10.362479304478896,Americano,98.24283942957865,357.2599967444105,3702.099322582152
29,2006,7.691786232793437,11.851522577343541,Mocha,31.269867966423117,240.52113992540185,2850.541720154305
29,2006,3.215644269395349,10.277903172167049,Latte,27.180117140092936,87.40158792303414,898.3050577665899
43,2006,4.285870109883768,9.40176588106595,Americano,93.71579577717849,401.6537279453807,3776.2543153998254
29,2006,6.021919857092695,8.931207946498844,Cappuccino,83.96050454621165,505.60342953835345,4515.649367670011
15,2006,5.643994129969526,10.217794186541944,Mocha,38.811944894561435,219.05438915760544,2238.2526640710776
15,2006,5.876349322822375,12.292524183637843,Latte,25.00676189136616,146.9484683063099,1806.3676004038539
21,2006,8.634434078483373,8.505280288390042,Cappuccino,65.84903094888129,568.569116860127,4835.839702217772
28,2006,9.030279146066828,9.314130439814846,Mocha,50.62737032805428,457.1792864936311,4258.227508783162
19,2006,6.556296300982666,7.174949014235077,Americano,36.85844085668458,241.6548594486695,1733.8612955863473
19,2006,8.389424847261056,7.086431520628398,Espresso,142.6967381966372,1197.1435610499739,8483.475865741862
3,2006,9.87247657908329,13.33568696752716,Americano,58.04519290058957,573.0498074394422,7642.012848814117
40,2006,6.643683263156653,6.016230756729371,Espresso,69.31826945941502,460.52862663849857,2770.646487936872
40,2006,5.905247648698472,8.654653470114013,Latte,42.3760736777904,250.24120944684498,2165.750951704664
40,2006,9.517854155209976,6.504937056218171,Mocha,76.47439233952647,727.87211289592,4734.762279364487
40,2006,5.601736911494135,9.202068783731669,Americano,72.18385550100268,404.3549677739257,3720.9022264992664
36,2006,6.847342966614498,10.338940275554686,Cappuccino,104.33187428583952,714.3961255848512,7386.098875509441
36,2006,8.684901099312246,9.534481694489234,Espresso,83.80802471918264,727.8644060148172,6939.809855218553
36,2006,7.325416638619732,9.671757659592327,Mocha,71.53821418060042,524.0472244557124,5068.457757117636
36,2006,5.179341251888333,8.595449522715793,Americano,77.90585299143945,403.5009981621104,3468.272462067858
24,2006,5.242812909004172,5.635615368492637,Cappuccino,4.430479267457292,23.22817389650044,130.90505379313737
24,2006,7.883126286423944,7.430290868607656,Espresso,108.24143079209725,853.28086835732,6340.125044513006
24,2006,5.701814726134498,5.960278496873583,Latte,35.5840053417225,202.893405672282,1209.301202985951
24,2006,7.924753595809495,8.323310841113152,Mocha,129.23948735522535,1024.1910921388978,8524.660820571207
24,2006,4.899516344421448,12.291452530680322,Americano,98.43368391054375,482.2774431613236,5927.890299235287
11,2006,8.392482656776467,13.130856457598544,Cappuccino,65.3890934968349,548.7768331145218,7205.909822882297
11,2006,3.604861617826595,11.036056000111756,Latte,92.6672276205053,334.0525320795601,3686.622451009154
11,2006,2.4013507479895093,12.896597007536638,Mocha,137.67014880205116,330.5943148016326,4263.54165097936
23,2006,4.087576042240139,7.828702532257378,Cappuccino,38.740878058822204,158.3562850085883,1239.7242494456063
23,2006,7.725090723296451,10.544838217636109,Espresso,120.34920934213795,929.7085606450124,9803.626361552984
23,2006,3.562135481528432,13.023017233007211,Latte,27.372432517176357,97.5043130851765,1269.800349600784
23,2006,9.157449394661343,4.447642495817313,Mocha,138.93135337015042,1272.256837818965,5658.543577477784
23,2006,5.133880770280968,9.607888889326093,Americano,121.98358757930836,626.2491945632955,6016.932678394102
19,2006,4.77501930244333,6.080170983455938,Cappuccino,61.8527904850703,295.3482684761938,1795.7679720029078
19,2006,5.36263382654378,12.301015893763104,Latte,89.35284577981382,479.1665932767792,5894.235879657983
28,2006,4.17226786326802,6.503189272965543,Latte,3.237939483028049,13.509550848244597,87.85516615888682
28,2006,6.632127277902971,10.767826958086987,Espresso,55.69416723828644,369.3708057611295,3977.320919805002
16,2006,6.154107315902754,12.37102890536026,Americano,69.37860657776291,426.9633903073497,5281.976443022837
45,2006,3.279389568658291,11.359715993537312,Americano,63.78003411125878,209.159578553132,2375.9934096915376
48,2006,7.341127079966007,11.11876331637629,Cappuccino,76.3266480537135,560.3236229501509,6230.105744157198
48,2006,6.837678351099136,7.826833349693682,Espresso,142.12239387154304,971.7872157818343,7606.016589287231
48,2006,5.512756972575003,12.87604466641712,Latte,50.4084045885192,277.889283871741,3578.1148314512043
48,2006,6.158834584075238,7.887049994726891,Mocha,72.0803889358605,443.93119221177176,3501.307507192957
48,2006,7.668492548655603,8.32991552632706,Americano,68.9643464162527,528.8525766159376,4405.29728909117
31,2006,4.667656164253178,11.341874938000622,Cappuccino,103.3053587493327,482.19389456670876,5468.982848043069
31,2006,7.481433416591844,11.126885831235185,Espresso,65.05746722290061,486.7231092802372,5415.712468385006
31,2006,6.741609423869393,12.901335407570386,Latte,111.10332084265181,749.0151948160062,9663.296253687973
31,2006,5.231096938588838,13.870977863675073,Mocha,72.56751270282696,379.6076935407647,5265.529913984698
31,2006,3.850626498455666,7.422667360974181,Americano,23.607984548665108,90.9055308782218,674.7615169818075
10,2006,2.774496452761145,12.2387759662321,Cappuccino,54.08765108932957,150.0659960855274,1836.6241062402328
10,2006,5.938519955194412,5.995929400022294,Espresso,68.4347660853458,406.4012240268878,2436.7530473478632
10,2006,8.607040421009515,8.111062669619974,Latte,43.44283387626339,373.9142271762005,3032.841729688682
34,2006,7.358389822196923,4.2368586032845785,Cappuccino,148.2976351917455,1091.2318094508123,4623.394880049472
34,2006,5.970695308980979,12.625188431861664,Espresso,68.22738172953282,407.36490803657614,5143.0587244897715
34,2006,2.5218612901398947,6.564737983902649,Latte,134.85460948879694,340.0846194667291,2232.566419154315
34,2006,5.579205377421233,10.04297445433975,Mocha,86.19036514686319,480.8737487092787,4829.402774049879
6,2006,7.070594956982748,10.584738335878912,Cappuccino,93.31655052321747,659.8035315324872,6983.847734360209
6,2006,5.97949322818413,12.96018014759624,Espresso,110.34858718068946,659.8286297866188,8551.497908576166
6,2006,5.452434319624858,11.108091864865608,Latte,104.6432781605038,570.5606011603813,6337.839572162463
6,2006,5.315487813930031,10.306072155172215,Mocha,121.40007371483543,645.3006124414152,6650.514673598046
17,2006,7.6902646237007675,10.680804568486002,Espresso,100.65570864858309,774.0690353937299,8267.680089556903
45,2006,6.044333787437916,9.601159884518657,Mocha,85.99732520581217,519.7965383707768,4990.649672317165
17,2006,4.839458513194075,7.546115636531396,Latte,68.65257825795558,332.24130430318564,2507.1313015038545
45,2006,3.55535036771076,9.892924528541634,Espresso,69.9898124072515,248.83830527812876,2461.738573926731
41,2006,4.506521142281703,7.383082534300931,Latte,75.0725843316885,338.3161884964804,2497.8163423596257
46,2006,4.277243147948736,14.065862419987184,Espresso,138.67540111354873,593.1484092019689,8343.143918469154
46,2006,7.702444739133523,12.088263466830677,Latte,110.80597553731695,853.4769033419648,10317.05367045245
46,2006,4.91856833774013,6.551234670675049,Americano,126.2177523882223,620.8106405574338,4067.076192343846
32,2006,5.813711295321612,8.606354427942941,Cappuccino,77.92665676968994,453.0430846685968,3899.049357786507
32,2006,7.194202868705559,9.842093907670723,Espresso,81.97482627454455,589.7435303459682,5804.311207106278
32,2006,4.357519883515001,5.476566636544365,Mocha,1.2712226071997743,5.539377787246796,30.33677157685075
32,2006,5.990426200162668,12.19783846358334,Americano,32.93091180711173,197.27019688456824,2406.269995277245
13,2006,5.051567973517736,10.501646157357118,Cappuccino,40.674296673240924,205.46897441990285,2157.762465672881
13,2006,5.517138564198772,6.118574515876052,Espresso,65.88312989098459,363.48635665166796,2224.0183586775292
13,2006,6.563634576458476,9.171427210718594,Latte,47.224632534944554,309.96523096690794,2842.8235536665734
13,2006,7.203601238820433,10.082186976324724,Americano,65.60407903192808,472.5856249860707,4764.696633432842
5,2006,5.42474301299955,13.171238240127517,Cappuccino,13.943803793970025,75.64155220597551,996.2929049579466
5,2006,6.944259873449098,12.894080758501634,Espresso,18.9904275796014,131.87446422066705,1700.3999916454152
5,2006,5.966102345767945,12.6564936283586,Latte,60.680939006538765,362.02869255031254,4582.013840546025
5,2006,7.146333900419861,10.53508758529895,Mocha,47.33285986292901,338.25642104227217,3563.561021970096
5,2006,4.014075092363584,6.618959002490298,Americano,27.39441930210148,109.96325619032976,727.8422845041301
1,2006,5.3111787201375,13.088814691713193,Cappuccino,99.69988108256396,529.523886805953,6930.840029238831
1,2006,5.490810591705514,11.147932343726731,Espresso,149.4967887271405,820.8585509689445,9150.875589971354
1,2006,7.728735342652108,4.46272431936687,Latte,34.32334113871523,265.27601973669346,1183.8537446237876
1,2006,4.732226226185027,10.086801863175996,Mocha,51.722920711725074,244.76456188691412,2468.891638880382
1,2006,6.573898489282578,5.202161817482633,Americano,23.55397978700516,154.8414721383856,805.5103941211105
41,2006,5.325109205066122,11.969583663513923,Cappuccino,135.87732843322127,723.5616123995393,8660.731255323317
41,2006,6.976572255427353,9.202774896432162,Espresso,77.77809300721202,542.6244857541636,4993.650995687829
